
2021-11-23;00-02-09-646611  ;;;  b'Strike Detected! reading of; -172; High, Low; 185, -107; Current Danger Level; 5; at tic; 619324768\r\n'
2021-11-23;00-02-09-666595  ;;;  b'Strike Detected! reading of; -232; High, Low; 185, -107; Current Danger Level; 6; at tic; 619324771\r\n'
2021-11-23;00-02-09-781564  ;;;  b'Strike Detected! reading of; -170; High, Low; 185, -107; Current Danger Level; 6; at tic; 619324773'
2021-11-23;00-05-27-037323  ;;;  b'Strike Detected! reading of; -239; High, Low; 195, -128; Current Danger Level; 5; at tic; 619522143\r\n'
2021-11-23;00-05-27-054318  ;;;  b'Strike Detected! reading of; -232; High, Low; 195, -128; Current Danger Level; 6; at tic; 619522145\r\n'
2021-11-23;00-08-09-308293  ;;;  b'Strike Detected! reading of; -247; High, Low; 211, -154; Current Danger Level; 5; at tic; 619684323'
2021-11-23;00-10-36-276675  ;;;  b'Strike Detected! reading of; 289; High, Low; 216, -155; Current Danger Level; 6; at tic; 619831379\r\n'
2021-11-23;00-11-02-671337  ;;;  b'Strike Detected! reading of; -460; High, Low; 252, -159; Current Danger Level; 6; at tic; 619857689'
2021-11-23;00-14-01-213765  ;;;  b'Strike Detected! reading of; 298; High, Low; 184, -129; Current Danger Level; 5; at tic; 620036331\r\n'
2021-11-23;00-14-01-231759  ;;;  b'Strike Detected! reading of; 279; High, Low; 184, -129; Current Danger Level; 6; at tic; 620036333\r\n'
2021-11-23;00-14-09-312207  ;;;  b'Strike Detected! reading of; -215; High, Low; 184, -129; Current Danger Level; 6; at tic; 620044435\r\n'
2021-11-23;00-14-09-327223  ;;;  b'Strike Detected! reading of; -220; High, Low; 184, -129; Current Danger Level; 6; at tic; 620044437\r\n'
2021-11-23;00-14-09-444165  ;;;  b'Strike Detected! reading of; -284; High, Low; 184, -129; Current Danger Level; 6; at tic; 620044439'
2021-11-23;00-15-43-221089  ;;;  b'Strike Detected! reading of; 279; High, Low; 205, -161; Current Danger Level; 6; at tic; 620138342\r\n'
2021-11-23;00-15-43-262074  ;;;  b'Strike Detected! reading of; 335; High, Low; 205, -161; Current Danger Level; 6; at tic; 620138344\r\n'
2021-11-23;00-17-29-383560  ;;;  b'Strike Detected! reading of; -226; High, Low; 188, -149; Current Danger Level; 6; at tic; 620244493\r\n'
2021-11-23;00-24-09-188199  ;;;  b'Strike Detected! reading of; 230; High, Low; 171, -130; Current Danger Level; 4; at tic; 620644327\r\n'
2021-11-23;00-24-09-297570  ;;;  b'Strike Detected! reading of; 258; High, Low; 171, -130; Current Danger Level; 5; at tic; 620644329'
2021-11-23;00-27-59-316091  ;;;  b'Strike Detected! reading of; -213; High, Low; 190, -142; Current Danger Level; 6; at tic; 620874448\r\n'
2021-11-23;00-27-59-425465  ;;;  b'Strike Detected! reading of; -226; High, Low; 190, -142; Current Danger Level; 6; at tic; 620874450'
2021-11-23;00-29-44-843321  ;;;  b'Strike Detected! reading of; -181; High, Low; 186, -134; Current Danger Level; 5; at tic; 620979974\r\n'
2021-11-23;00-29-44-865314  ;;;  b'Strike Detected! reading of; -259; High, Low; 186, -134; Current Danger Level; 6; at tic; 620979976\r\n'
2021-11-23;00-33-15-790266  ;;;  b'Strike Detected! reading of; 258; High, Low; 175, -137; Current Danger Level; 5; at tic; 621190929\r\n'
2021-11-23;00-33-15-805909  ;;;  b'Strike Detected! reading of; 274; High, Low; 175, -137; Current Danger Level; 6; at tic; 621190931\r\n'
2021-11-23;00-36-45-967505  ;;;  b'Strike Detected! reading of; 253; High, Low; 186, -141; Current Danger Level; 5; at tic; 621401079\r\n'
2021-11-23;00-40-17-025625  ;;;  b'Strike Detected! reading of; -189; High, Low; 179, -123; Current Daner Level; 5; at tic; 621612153\r\n'
2021-11-23;00-40-17-041273  ;;;  b'Strike Detected! reading of; -192; High, Low; 179, -123; Current Danger Level; 6; at tic; 621612156\r\n'
2021-11-23;00-44-09-177339  ;;;  b'Strike Detected! reading of; -175; High, Low; 181, -126; Current Danger Level; 5; at tic; 621844332\r\n'
2021-11-23;00-44-09-286711  ;;;  b'Strike Detected! reading of; -229; High, Low; 181, -126; Current Danger Level; 6; at tic; 621844334'
2021-11-23;00-47-18-586880  ;;;  b'Strike Detected! reading of; -179; High, Low; 172, -123; Current Danger Level; 6; at tic; 622033734\r\n'
